name,description,country,sector,logo,websummit,linkedin,facebook,crunchbase,website,twitter,instagram,angellist
Karuna Health,Karuna connects patients with healthcare guides through streamlined communication and automation.,United States,Medtech & pharma,https://s3-eu-west-1.amazonaws.com/avenger.cilabs.net/production/logos/medium/a164472cdc5afc36f28c1f463d67925e5077efff.png?1565139616,['2019'],https://www.linkedin.com/company/karuna-health,https://www.facebook.com/meetkarunahealth,https://www.crunchbase.com/organization/karuna,https://www.meetkaruna.com/,https://twitter.com/karuna_health,,https://angel.co/company/karunahealth
KEYMITT,Get all the benefits of a smart lock while keeping your trusted door lock intact. Your phone is your key! #proptech #airbnb #alexa #google,Luxembourg,Hardware & IoT,https://s3-eu-west-1.amazonaws.com/avenger.cilabs.net/production/logos/medium/4e5b6c8e753ec038e80965d1bbbae45dfd62c878.png?1571071180,['2019'],https://www.linkedin.com/company/keymitt,https://www.facebook.com/keymitt.sarl,,https://www.keymitt.com/,https://twitter.com/keymitt_sarl,https://instagram.com/keymitt.sarl,
L-Nutra,L-Nutra aims at enhancing Human Longevity. It developed the Fasting Mimicking Diet (FMD) and the first longevity nutrition plan.,United States,Medtech & pharma,https://s3-eu-west-1.amazonaws.com/avenger.cilabs.net/production/logos/medium/938a1f8c499b04ac62168e060c48f1a5a10aa009.png?1566345449,['2019'],https://www.linkedin.com/company/lnutra,https://www.facebook.com/LNutra,,https://l-nutra.com/,https://twitter.com/LNutraOfficial,,
LeanXcale,"Ultra-Scalable SQL database manager combining NoSQL, SQL Operational & Analytical capabilities to deliver real-time Big Data",Spain,Big data & analytics,https://s3-eu-west-1.amazonaws.com/avenger.cilabs.net/production/logos/medium/b404a94447be9bb46e723b128019f96f8f3527f1.png?1559210156,['2019'],https://www.linkedin.com/company/leanxcale,https://www.facebook.com/leanxcale,https://www.crunchbase.com/organization/leanxcale-2,https://www.leanxcale.com/,https://twitter.com/LeanXcale,,https://angel.co/leanxcale-1
Lidya,Lidya is the future of SME finance; supporting SMEs in fast-growing economies access credit in 1 day.,Poland,Fintech,https://s3-eu-west-1.amazonaws.com/avenger.cilabs.net/production/logos/medium/d6a58fecbbb7c83780a15b605f88954eaf671ca2.png?1554473957,['2019'],https://www.linkedin.com/company/lidyadotco,https://www.facebook.com/lidyadotco,https://www.crunchbase.com/organization/lidya,http://lidya.co/,https://twitter.com/lidyadotco,,
Lori,Lori is a logistics coordination platform that seamlessly connects cargo owners to transportation to lower the cost of goods in Africa.,Kenya,eCommerce & retail,https://s3-eu-west-1.amazonaws.com/avenger.cilabs.net/production/logos/medium/e45f7d1897d14459b65174f24d7b66241929d72c.png?1571038700,['2019'],https://www.linkedin.com/company/lori-systems,https://www.facebook.com/lorisystems,https://www.crunchbase.com/organization/lori-systems#section-overview,https://www.lorisyatems.com/,https://twitter.com/lorisystems,https://instagram.com/lorisystems,https://angel.co/company/lori-systems
MachineMax,MachineMax is a revolutionary equipment management platform helping off-highway companies to maximise their productivity and profitability.,United Kingdom,Hardware & IoT,https://s3-eu-west-1.amazonaws.com/avenger.cilabs.net/production/logos/medium/dd8c4e677c50de02cf64f40838768115a9ec52a7.png?1568898220,['2019'],https://www.linkedin.com/company/machinemax,,,https://machinemax.com/,https://twitter.com/hellomachinemax,,
Mapwize,Indoor Mapping & Wayfinding for Smart Buildings - Providing the Event Map in the Web Summit app,France,Enterprise software solutions,https://s3-eu-west-1.amazonaws.com/avenger.cilabs.net/production/logos/medium/53926d2730b48a0ea4dbe658e02aa3ed0e0c86e4.png?1524510749,['2019'],https://www.linkedin.com/company/mapwize,https://www.facebook.com/mapwize/,https://www.crunchbase.com/organization/mapwize,https://www.mapwize.io/,https://twitter.com/mapwizeio,https://instagram.com/mapwize,
mediarithmics,"With our innovative Universal Data Marketing Platform, we cover from multi-device and multi-channel acquisition to activation.",France,Big data & analytics,https://s3-eu-west-1.amazonaws.com/avenger.cilabs.net/production/logos/medium/52303a8ba90f4fc9f3988e04e4c32bfe5f261ce4.png?1565274357,['2019'],https://www.linkedin.com/company/mediarithmics,https://www.facebook.com/mediarithmics,https://www.crunchbase.com/organization/mediarithmics,https://mediarithmics.com/,https://twitter.com/mediarithmics,,https://angel.co/company/mediarithmics
Mercku,"#Smart Home #IoT #Indoor Positioning #Mesh Wi-Fi >>>The world's first home indoor positioning system; 450 patents, award-winning…",Canada,Hardware & IoT,https://s3-eu-west-1.amazonaws.com/avenger.cilabs.net/production/logos/medium/e8cd77a4a003240efd638d20d42e51a57a8410ad.png?1560951855,['2019'],https://www.linkedin.com/company/mercku,https://www.facebook.com/mercku,https://www.crunchbase.com/organization/mercku,http://www.mercku.com/,https://twitter.com/merckuwifi,,https://angel.co/mercku
Messagenius,"The enterprise messaging that runs on your servers and is fully customized for secure, smart and integrated communications among…",United Kingdom,Security,https://s3-eu-west-1.amazonaws.com/avenger.cilabs.net/production/logos/medium/738a18ca4e1766481997d2d6f06aea7ae15bbc5f.png?1567506321,['2019'],https://www.linkedin.com/company/messagenius,https://www.facebook.com/Messagenius,,https://messagenius.com/,https://twitter.com/messagenius,,
Mode,The advanced analytics platform that will evolve with you as your data grows in volume and complexity.,United States,Big data & analytics,https://s3-eu-west-1.amazonaws.com/avenger.cilabs.net/production/logos/medium/4cfa3cc2f1ed7057de7154a40b3e0c418819f2cd.png?1565893754,['2019'],https://www.linkedin.com/company/mode-analytics,https://www.facebook.com/ModeAnalytics,https://www.crunchbase.com/organization/mode-analytics,http://mode.com/,https://twitter.com/modeanalytics,,https://angel.co/company/mode
Nethone,"is the global leader in AI-driven Know Your Users™ solutions that help convert cyberthreats into well-informed, profitable decisions.",Poland,AI & machine learning,https://s3-eu-west-1.amazonaws.com/avenger.cilabs.net/production/logos/medium/c90bb9c63aace848e4afd14de813ef6a9f88e076.png?1570547014,['2019'],https://www.linkedin.com/company/nethone,https://www.facebook.com/NethoneAI,,https://nethone.com/,https://twitter.com/Nethone_,,
Nightingale Health,Helping people stay healthy.,Finland,Medtech & pharma,https://s3-eu-west-1.amazonaws.com/avenger.cilabs.net/production/logos/medium/217b4695c7dbb13265f2140806290ed4d0e4c36a.png?1565619283,['2019'],https://www.linkedin.com/company/nightingalehealth,,,https://www.nightingalehealth.com/,https://twitter.com/ngalehealth,,
Nova Leah,"Multi-award winning company, Nova Leah specialises in developing expert cybersecurity risk management compliance…",Ireland,Medtech & pharma,https://s3-eu-west-1.amazonaws.com/avenger.cilabs.net/production/logos/medium/5167897725c777b4fdc7033886292b71f6f67691.png?1566208971,['2019'],https://www.linkedin.com/company/nova-leah,https://www.facebook.com/novaleahltd,https://www.crunchbase.com/organization/nova-leah,https://novaleah.com/,https://twitter.com/NovaLeahLtd,,https://angel.co/company/nova-leah
Nucoro,Nucoro is Wealth Management as a Service. The Nucoro Wealth Engine empowers businesses to build and scale next-generation financial…,United Kingdom,Fintech,https://s3-eu-west-1.amazonaws.com/avenger.cilabs.net/production/logos/medium/f797f2c06dd938b80b869d7b4263aad3f9af872b.png?1565616197,['2019'],https://www.linkedin.com/company/nucoro,https://www.facebook.com/nucoro,https://www.crunchbase.com/organization/nucoro,https://nucoro.com/,https://twitter.com/nucoroteam,,https://angel.co/nucoro
Omie,"Omie is a management platform in the cloud for small and midsized companies, combining ERP, Banking and Loans in an easy to use…",Brazil,Fintech,https://s3-eu-west-1.amazonaws.com/avenger.cilabs.net/production/logos/medium/13957284c5cdd7b214bb2e60185812d859701a3b.png?1565734659,['2019'],https://www.linkedin.com/company/omie,https://www.facebook.com/omieoficial,https://www.crunchbase.com/organization/omiexperience,https://omie.com/,https://twitter.com/omieoficial,,
Open as App,Open as App is the first no-code platform for fully automated app/bot creation based on existing data and logic.,Germany,Enterprise software solutions,https://s3-eu-west-1.amazonaws.com/avenger.cilabs.net/production/logos/medium/da3c7b55fad681902fc43737d6e5b227ff66283f.png?1570392746,['2019'],https://www.linkedin.com/company/open-as-app-gmbh,https://www.facebook.com/openasapp,https://www.crunchbase.com/organization/openasapp,https://www.openasapp.com/,https://twitter.com/openasapp,,
PLATFOS,"Platform that helps you can make your own mobile voucher without cost, within 1 hour. You can issue and sell them at ebay etc freely.",Republic of Korea,Fintech,https://s3-eu-west-1.amazonaws.com/avenger.cilabs.net/production/logos/medium/42af16feb56fc8f28afd8ab40b067909c35f1eaa.png?1539756654,['2019'],https://www.linkedin.com/company/14497690/admin,https://www.facebook.com/youngjoonshin,,http://www.platfos.com/,https://twitter.com/PLATFOS,,
Pravoved,Russian legal tech company with two main products: the largest legal marketplace in Europe and AI-based robot-lawyer.,Russia,AI & machine learning,https://s3-eu-west-1.amazonaws.com/avenger.cilabs.net/production/logos/medium/1ed6d982e26328c8ff0a9b9ad2f16aa2813804f4.png?1566992110,['2019'],https://www.linkedin.com/company/pravoved-ru,https://www.facebook.com/pravoved.ru,https://www.crunchbase.com/organization/pravoved-ru,https://teodor.ai/,https://twitter.com/pravoved_ru,,https://angel.co/-
Profitus,"Profitus is a crowdfunding platform, an intermediary between investors and those who need funding for their RE projects or business.",Lithuania,Fintech,https://s3-eu-west-1.amazonaws.com/avenger.cilabs.net/production/logos/medium/347638c72c37d1007805612594489db08766f0f0.png?1568976567,['2019'],https://www.linkedin.com/company/profituslt,,https://www.crunchbase.com/organization/profitus#section-overview,https://www.profitus.com/,,https://instagram.com/profitus_com,
PROWLER.IO,Trusted decision-making AI for businesses,United Kingdom,AI & machine learning,https://s3-eu-west-1.amazonaws.com/avenger.cilabs.net/production/logos/medium/f3a2dff2e19ddf1ef35d07c860109245e4d63f68.png?1564747902,['2019'],https://www.linkedin.com/company/prowler.io,,https://www.crunchbase.com/organization/prowler-io,https://www.prowler.io/,https://twitter.com/PROWLER_IO,,https://angel.co/company/prowler-io
PublBox,All-in-one social media management suite. Helps small businesses and bloggers save time and money. Social media marketing made easy!,United States,Social media & networking,https://s3-eu-west-1.amazonaws.com/avenger.cilabs.net/production/logos/medium/e1974b87ba3e3debab31199d5956d5ebefa32557.png?1565781869,['2019'],https://www.linkedin.com/company/publbox,https://www.facebook.com/publbox,https://www.crunchbase.com/organization/publbox-llc#/entity,https://publbox.com/,https://twitter.com/PublBox,,https://angel.co/publbox
Puut Wallet,Puut Wallet is blockchain based and AI-capable All-In-One digital wallet that is aiming at helping consumers get rid of their big fat wallet,Denmark,Fintech,https://s3-eu-west-1.amazonaws.com/avenger.cilabs.net/production/logos/medium/8b781a3ec3061d20789961b19b43fc55d0e66747.png?1570439456,['2019'],,https://www.facebook.com/puutwallet,https://www.crunchbase.com/organization/puut-a-s,https://puutwallet.com/,https://twitter.com/puutwallet,https://instagram.com/puutwallet,https://angel.co/company/puut-a-s
QMENTA,"QMENTA offers powerful and streamlined advanced Medical Imaging quantification in one AI cloud system at your fingertips, anywhere, anytime.",United States,Medtech & pharma,https://s3-eu-west-1.amazonaws.com/avenger.cilabs.net/production/logos/medium/f78095728a0ce2239d326770e34ad65e178ad9c5.png?1569847401,['2019'],https://www.linkedin.com/company/qmenta-inc,https://www.facebook.com/QMENTA,https://www.crunchbase.com/organization/qmenta,https://www.qmenta.com/,https://twitter.com/qmenta_inc?lang=en,,https://angel.co/company/qmenta_inc
QRA Corp,QRA builds software for writing better requirements and verifying designs – empowering teams to confidently build the…,Canada,Enterprise software solutions,https://s3-eu-west-1.amazonaws.com/avenger.cilabs.net/production/logos/medium/aa772b3f5ea4434714b0b53d61d032bd2d733643.png?1550848363,['2019'],https://www.linkedin.com/company/qracorp,,,https://qracorp.com/,https://twitter.com/QRACorp,,
quantilope,quantilope is an Agile Insights platform empowering global brands to take the consumers into the boardroom at scale.,Germany,Enterprise software solutions,https://s3-eu-west-1.amazonaws.com/avenger.cilabs.net/production/logos/medium/127c2205fb00957325f8739ca1f93188a166e269.png?1566469644,['2019'],https://www.linkedin.com/company/17950375,https://www.facebook.com/quantilope,https://www.crunchbase.com/organization/quantilope,https://www.quantilope.com/,https://twitter.com/quantilope,,
Regily,Grow faster with a signup flow customers love. Replace boring forms using one line of code. We guarantee increased conversion,Sweden,Enterprise software solutions,https://s3-eu-west-1.amazonaws.com/avenger.cilabs.net/production/logos/medium/152f882faedcc40f52d6751f5485df8e2f2ccab0.png?1526300767,['2019'],https://www.linkedin.com/company/15247349,https://www.facebook.com/WeAreRegily,https://www.crunchbase.com/organization/regily,https://www.regily.com/,,,
Rocket.Chat,Rocket.Chat is an enterprise and team collaboration social networking platform.,Brazil,Enterprise software solutions,https://s3-eu-west-1.amazonaws.com/avenger.cilabs.net/production/logos/medium/d0e074ba4a9caa9a8c21e098a0eea39564af9a07.png?1571164190,['2019'],https://www.linkedin.com/company/rocket-chat,https://www.facebook.com/RocketChatApp,https://www.crunchbase.com/organization/rocket-chat,https://rocket.chat/,https://twitter.com/RocketChat,https://instagram.com/rocket.chat/?hl=en,
SeedLegals,"SeedLegals is the fastest way to close your funding round. Complete all the legals you need online, on your terms.",United Kingdom,Legal & consultancy,https://s3-eu-west-1.amazonaws.com/avenger.cilabs.net/production/logos/medium/d063fc5ff3ff69eb4f9c9b13f027b5a57cbd2f2c.png?1570039868,['2019'],https://www.linkedin.com/company/seedlegals,https://www.facebook.com/seedlegals,https://www.crunchbase.com/organization/seedlegals,https://seedlegals.com/,https://twitter.com/seedlegals,,https://angel.co/company/seedlegals
